id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_02118,N1,歪む,いがむ,NO PICTURE,to warp;to swerve;to deflect;to be crooked;to be distorted;to be bent;to incline;to slant;to be perv,,,,Godan verb with 'mu' ending | intransitive verb,"to warp | to bend | to contort | to be perverted | to be warped (of a view, mind, etc.)",scene_image,72,person_action_scene,action_state,person warping,歪む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02163,N1,汚す,けがす,NO PICTURE,to disgrace;to dishonour,,,,Godan verb with 'su' ending | transitive verb,to pollute | to contaminate | to soil | to make dirty | to stain,scene_image,72,person_action_scene,action_state,person disgracing,汚す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02166,N1,汚れる,けがれる,NO PICTURE,to get dirty;to become dirty,,,,Ichidan verb | intransitive verb,to be violated | to be corrupted | to be polluted | to be stained,scene_image,72,person_action_scene,action_state,person getting dirty,汚れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02168,N1,決まる,きまる,NO PICTURE,to be decided;to be settled;to look good in (clothes),,,,Godan verb with 'ru' ending | intransitive verb,to be decided | to be settled | to be fixed | to be arranged | to be unchanging,scene_image,72,person_action_scene,action_state,person being decided,決まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02176,N1,沈める,しずめる,NO PICTURE,to sink;to submerge,,,,Ichidan verb | transitive verb,to sink (e.g. a ship) | to submerge | to lower (e.g. one's body into a chair) | to floor (an opponent),scene_image,72,person_action_scene,action_state,person sinking,沈める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02186,N1,治まる,おさまる,NO PICTURE,to be at peace;to clamp down;to lessen (storm terror anger),,,,Godan verb with 'ru' ending | intransitive verb,"to die down (storm, anger, conflict, etc.) | to calm down | to cool off | to abate | to be settled",scene_image,72,person_action_scene,action_state,person being at peace,治まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02232,N1,深める,ふかめる,NO PICTURE,to deepen;to heighten;to intensify,,,,Ichidan verb | transitive verb,to deepen | to heighten | to intensify,scene_image,72,person_action_scene,action_state,person deepenning,深める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02233,N1,混む,こむ,NO PICTURE,to be crowded,,,,Godan verb with 'mu' ending | intransitive verb,to be crowded | to be packed | to be congested | to be thronged (with),scene_image,72,person_action_scene,action_state,person being crowded,混む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02236,N1,添う,そう,NO PICTURE,to accompany;to become married;to comply with,,,,Godan verb with 'u' ending | intransitive verb,"to meet (wishes, expectations, etc.) | to satisfy | to comply with | to live up to | to accompany",scene_image,72,person_action_scene,action_state,person accompanying,添う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02243,N1,済ます,すます,NO PICTURE,to finish;to get it over with;to settle;to conclude;to pay back,,,,Godan verb with 'su' ending | transitive verb,to finish | to get it over with | to conclude | to settle | to pay back,scene_image,72,person_action_scene,action_state,person finishing,済ます,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02252,N1,湿気る,しける,NO PICTURE,to be damp;to be moist,,,,Ichidan verb | intransitive verb,to get damp | to get moist | to get soggy | to become humid,scene_image,72,person_action_scene,action_state,person being damp,湿気る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02253,N1,満たす,みたす,NO PICTURE,to satisfy;to ingratiate;to fill;to fulfill,,,,Godan verb with 'su' ending | transitive verb,"to satisfy (conditions, one's appetite, etc.) | to meet (e.g. demands) | to fulfill | to gratify | to fill (e.g. a cup)",scene_image,72,person_action_scene,action_state,person satisfying,満たす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02257,N1,準じる,じゅんじる,NO PICTURE,to follow;to conform;to apply to,,,,Ichidan verb | intransitive verb,"to follow (a rule, precedent, etc.) | to conform to (the law, standards, etc.) | to be based on | to apply correspondingly | to be proportionate to",scene_image,72,person_action_scene,action_state,person followwing,準じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02258,N1,準ずる,じゅんずる,NO PICTURE,to apply correspondingly;to correspond to;to be proportionate to;to conform to,,,,Ichidan verb - zuru verb (alternative form of -jiru verbs) | intransitive verb,"to follow (a rule, precedent, etc.) | to conform to (the law, standards, etc.) | to be based on | to apply correspondingly | to be proportionate to",scene_image,72,person_action_scene,action_state,person applying correspondingly,準ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02265,N1,滅ぼす,ほろぼす,NO PICTURE,to destroy;to overthrow;to wreck;to ruin,,,,Godan verb with 'su' ending | transitive verb,to destroy | to overthrow | to wreck | to ruin,scene_image,72,person_action_scene,action_state,person destroying,滅ぼす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02270,N1,滞る,とどこおる,NO PICTURE,to stagnate;to be delayed,,,,Godan verb with 'ru' ending | intransitive verb,to stagnate | to be delayed | to be left undone | to be overdue (of a payment) | to fall into arrears,scene_image,72,person_action_scene,action_state,person stagnating,滞る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02276,N1,漏らす,もらす,NO PICTURE,to let leak;to reveal,,,,Godan verb with 'su' ending | transitive verb,to let leak | to let out (e.g. light) | to let out (a secret) | to leak (information) | to divulge,scene_image,72,person_action_scene,action_state,person letting leak,漏らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02283,N1,漕ぐ,こぐ,NO PICTURE,to row;to scull;to pedal,,,,Godan verb with 'gu' ending | transitive verb,"to row | to paddle | to scull | to pull (the oars) | to pedal (a bicycle, etc.)",scene_image,72,person_action_scene,action_state,person rowwing,漕ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02304,N1,炒める,いためる,NO PICTURE,to stir-fry,,,,Ichidan verb | transitive verb,to fry | to saute | to stir-fry,scene_image,72,person_action_scene,action_state,person stir-frying,炒める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02310,N1,為さる,なさる,NO PICTURE,to do,,,,Godan verb - -aru special class | transitive verb,to do,scene_image,72,person_action_scene,action_state,person doing,為さる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02332,N1,焦る,あせる,NO PICTURE,to be in a hurry;to be impatient,,,,Godan verb with 'ru' ending | intransitive verb,to be in a hurry | to be impatient | to be anxious (to do) | to fret | to get a fright,scene_image,72,person_action_scene,action_state,person being in a hurry,焦る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02341,N1,煙る,けむる,NO PICTURE,to smoke (e.g. fire),,,,Godan verb with 'ru' ending | intransitive verb,to smoke (e.g. fire) | to billow smoke | to smoulder | to smolder | to be hazy,scene_image,72,person_action_scene,action_state,person smoking,煙る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02347,N1,煽てる,おだてる,NO PICTURE,to stir up;to instigate;to flatter,,,,Ichidan verb | transitive verb,to flatter | to soft-soap | to sweet talk | to cajole | to instigate,scene_image,72,person_action_scene,action_state,person stirring up,煽てる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02373,N1,特派,とくは,NO PICTURE,send specially;special envoy,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | transitive verb,send specially | special envoy,scene_image,72,person_action_scene,action_state,person sending specially,特派,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02378,N1,犯す,おかす,NO PICTURE,to commit;to perpetrate;to violate;to rape,,,,Godan verb with 'su' ending | transitive verb,to commit (e.g. crime) | to perpetrate | to make (e.g. mistake) | to break (e.g. rule) | to violate,scene_image,72,person_action_scene,action_state,person committing,犯す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02389,N1,率いる,ひきいる,NO PICTURE,to lead;to spearhead (a group);to command (troops),,,,Ichidan verb | transitive verb,to lead | to spearhead (a group) | to command (troops),scene_image,72,person_action_scene,action_state,person leading,率いる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02395,N1,現われる,あらわれる,NO PICTURE,to appear;to come in sight;to become visible;to come out;to embody;to materialize;to express oneself,,,,Ichidan verb | intransitive verb,to appear | to come in sight | to become visible | to come out | to embody,scene_image,72,person_action_scene,action_state,person appearing,現われる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02406,N1,甘える,あまえる,NO PICTURE,to behave like a spoiled child;to fawn on,,,,Ichidan verb | intransitive verb,to behave like a spoiled child | to fawn on | to take advantage of | to presume upon (e.g. another's benevolence) | to depend on,scene_image,72,person_action_scene,action_state,person behaving like a spoiled child,甘える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02434,N1,申し入れる,もうしいれる,NO PICTURE,to propose;to suggest,,,,Ichidan verb | transitive verb,to propose | to suggest,scene_image,72,person_action_scene,action_state,person proposing,申し入れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02463,N1,痛む,いたむ,NO PICTURE,to hurt;to feel a pain;to be injured,,,,Godan verb with 'mu' ending | intransitive verb,to hurt | to ache | to feel a pain | to be injured | to be spoiled (e.g. food),scene_image,72,person_action_scene,action_state,person hurting,痛む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02464,N1,痛める,いためる,NO PICTURE,to hurt;to injure;to cause pain;to worry;to bother;to afflict;to be grieved over,,,,Ichidan verb | transitive verb,to hurt | to injure | to cause pain | to harm | to damage,scene_image,72,person_action_scene,action_state,person hurting,痛める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02489,N1,盛り上がる,もりあがる,NO PICTURE,to rouse;to swell;to rise,,,,Godan verb with 'ru' ending | intransitive verb,to swell | to rise | to bulge | to be piled up | to rouse,scene_image,72,person_action_scene,action_state,person rousing,盛り上がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02490,N1,盛る,さかる,NO PICTURE,to prosper;to flourish;to copulate (animals),,,,Godan verb with 'ru' ending | intransitive verb,to become vigorous | to gain force | to become more active | to prosper | to thrive,scene_image,72,person_action_scene,action_state,person prosperring,盛る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02500,N1,目覚める,めざめる,NO PICTURE,to wake up,,,,Ichidan verb | intransitive verb,"to wake up | to awake | to awaken to (instinct, ability, perception, etc.) | to become aware of | to become conscious of",scene_image,72,person_action_scene,action_state,person waking up,目覚める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02514,N1,省みる,かえりみる,NO PICTURE,to reflect,,,,Ichidan verb | transitive verb,"to reflect on (oneself, past conduct, etc.) | to contemplate | to examine | to think over | to introspect",scene_image,72,person_action_scene,action_state,person reflecting,省みる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02535,N1,着工,ちゃっこう,NO PICTURE,start of (construction) work,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,starting (construction) work,scene_image,72,person_action_scene,action_state,person starting of work,着工,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
